family_id,region,city,address,family_members_count,children_count,average_income,has_social_support,housing_type,family_category,registration_date,last_update_date,contact_phone,email,has_disabled_member,has_elderly_member,children_under_7,children_7_18,working_members,education_level,health_status
FAM-85831,Нур-Султан,Lake Faithtown,sdv-id-wzOvZA,6,1,78142.54,False,арендуемое жильё,пенсионеры,2025-06-11,2025-06-17,+7 (312) 701-3154,logan67@example.net,True,True,1,0,0,среднее специальное,плохое
FAM-39394,Нур-Султан,Heidimouth,sdv-id-CvFjLx,7,0,294753.22,True,общежитие,инвалиды,2020-07-13,2025-04-27,86873840587,anthony83@example.org,True,False,0,-1,3,среднее,удовлетворительное
FAM-21455,Тараз,Williamton,sdv-id-xguPyR,8,0,52293.85,False,арендуемое жильё,малоимущая,2023-09-09,2024-07-20,8 967 147 38 81,rose37@example.net,True,True,0,-2,4,начальное,плохое
FAM-92955,Усть-Каменогорск,Robinsonton,sdv-id-QBiOpD,2,2,456961.73,False,частный дом,многодетная,2022-10-08,2025-06-17,+7 (362) 021-95-55,justin83@example.org,True,False,0,0,0,высшее,удовлетворительное
FAM-45641,Нур-Султан,Port Melissa,sdv-id-YlgodT,2,1,152395.85,False,частный дом,пенсионеры,2023-08-19,2025-06-17,+7 952 915 73 50,jake14@example.net,False,True,0,0,0,высшее,хорошее
FAM-84990,Усть-Каменогорск,Ethanmouth,sdv-id-aqBMgt,8,1,497513.74,False,арендуемое жильё,малоимущая,2022-12-03,2025-06-17,8 074 750 7136,vwashington@example.com,True,False,0,0,1,среднее специальное,удовлетворительное
FAM-26312,Актобе,Travismouth,sdv-id-jOqpGX,7,4,236467.84,False,квартира,многодетная,2021-11-10,2025-05-11,+7 (982) 800-16-33,bakerdavid@example.org,True,False,0,-2,1,начальное,удовлетворительное
FAM-56429,Шымкент,West Elizabethview,sdv-id-QDetDZ,6,3,187089.17,True,частный дом,многодетная,2023-09-13,2025-06-17,+7 524 507 7457,stewartdavid@example.net,True,False,0,-2,0,среднее специальное,удовлетворительное
FAM-23362,Тараз,East Victoriaborough,sdv-id-PYwZMV,2,0,52293.85,False,арендуемое жильё,малоимущая,2022-07-24,2025-03-14,+7 (044) 004-99-85,jmorris@example.net,False,True,0,-2,1,начальное,удовлетворительное
FAM-10403,Актобе,Lake Austin,sdv-id-AdIHPC,1,0,294167.88,True,арендуемое жильё,инвалиды,2025-03-21,2025-03-31,8 015 377 2640,zrivera@example.net,True,False,0,0,1,высшее,удовлетворительное
FAM-84102,Усть-Каменогорск,Ianview,sdv-id-wGYary,1,1,59822.45,True,частный дом,многодетная,2025-06-11,2025-06-14,+7 (874) 812-92-45,austinpatricia@example.com,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-42087,Шымкент,North Shaneland,sdv-id-gpxNcW,6,3,376432.12,False,квартира,пенсионеры,2022-01-20,2025-06-17,+7 985 183 47 83,fieldsanna@example.net,True,True,1,0,1,высшее,плохое
FAM-74514,Караганда,Welchfurt,sdv-id-CLDqyv,2,1,155968.17,True,квартира,инвалиды,2025-01-29,2025-06-17,8 (784) 356-4343,dianajohnson@example.com,True,True,0,1,0,среднее,удовлетворительное
FAM-14912,Усть-Каменогорск,Adamsshire,sdv-id-umghSf,6,3,484854.09,True,арендуемое жильё,малоимущая,2022-06-07,2025-06-17,83274267741,bryangillespie@example.com,True,True,2,1,2,высшее,плохое
FAM-84102,Нур-Султан,South Joshuaborough,sdv-id-qnpZPq,8,3,167394.63,True,общежитие,малоимущая,2021-05-14,2025-01-23,+7 (240) 279-91-00,asmith@example.com,True,True,0,0,0,высшее,удовлетворительное
FAM-81914,Алматы,Shermanmouth,sdv-id-JXZMgu,1,0,273285.68,True,общежитие,пенсионеры,2023-01-21,2025-06-17,8 (563) 755-26-60,smithmichael@example.com,False,True,0,0,0,среднее,плохое
FAM-97401,Павлодар,New Nathanhaven,sdv-id-ptyMTg,8,0,52293.85,False,квартира,пенсионеры,2024-05-26,2025-06-17,8 (931) 606-9472,carrollmegan@example.net,False,True,0,-1,1,среднее специальное,хорошее
FAM-44808,Усть-Каменогорск,Blackland,sdv-id-yDANpO,7,0,108850.84,True,частный дом,малоимущая,2021-11-24,2024-12-19,8 773 616 1751,beancrystal@example.org,False,True,0,0,1,высшее,плохое
FAM-90275,Караганда,Alejandroview,sdv-id-GKcltl,2,0,287908.3,True,арендуемое жильё,малоимущая,2023-03-13,2025-06-17,8 241 485 90 25,brookscody@example.net,False,True,0,-2,1,среднее специальное,плохое
FAM-17063,Павлодар,Jonathanfort,sdv-id-XwBCBA,4,4,277994.91,True,частный дом,пенсионеры,2025-06-11,2025-06-17,+70704102514,brandonnorman@example.net,True,True,4,2,0,среднее специальное,удовлетворительное
FAM-65225,Павлодар,Jerryport,sdv-id-xfSxzL,3,3,497513.74,False,арендуемое жильё,многодетная,2021-08-08,2024-12-30,+7 (044) 004-99-85,christinedaugherty@example.org,False,False,0,0,1,высшее,отличное
FAM-17304,Караганда,West Joanne,sdv-id-JfHVQm,2,0,383431.64,False,квартира,инвалиды,2022-09-20,2025-02-07,8 241 485 90 25,qcox@example.com,True,True,0,0,0,высшее,плохое
FAM-33360,Алматы,East Kimberly,sdv-id-svgryw,1,0,328437.2,True,квартира,пенсионеры,2023-02-05,2025-05-01,+7 151 136 0047,frank58@example.net,True,True,0,-1,0,высшее,удовлетворительное
FAM-14342,Павлодар,Lake Julieville,sdv-id-BqVIBs,6,1,292836.95,False,частный дом,обычная,2025-04-03,2025-06-17,+7 (634) 885-3275,glenngarcia@example.org,True,False,1,1,1,начальное,плохое
FAM-27425,Актобе,East David,sdv-id-bQenQY,1,0,149149.71,True,арендуемое жильё,малоимущая,2022-06-18,2025-06-17,82147347011,mlee@example.com,False,False,1,1,0,среднее,удовлетворительное
FAM-61002,Караганда,Mercadoland,sdv-id-ozSNVl,4,2,52293.85,True,квартира,пенсионеры,2024-06-24,2025-06-17,+7 (912) 824-4845,misty38@example.org,True,True,0,1,1,среднее специальное,плохое
FAM-42251,Павлодар,Rebeccaview,sdv-id-GnpfTT,7,0,263872.65,True,арендуемое жильё,малоимущая,2021-01-18,2025-06-17,+7 (539) 161-34-85,whancock@example.net,True,False,0,0,1,среднее специальное,удовлетворительное
FAM-33336,Усть-Каменогорск,Heidimouth,sdv-id-QkVbTV,2,2,344784.67,False,арендуемое жильё,малоимущая,2021-11-14,2024-11-27,+7 (420) 312-16-19,kellymcclure@example.com,True,True,0,0,2,высшее,удовлетворительное
FAM-10029,Актобе,Lake Nicholas,sdv-id-wZsacv,7,0,52293.85,False,частный дом,обычная,2023-06-30,2025-06-17,+7 (444) 850-58-82,kempfelicia@example.org,True,False,0,-1,1,среднее специальное,плохое
FAM-37569,Павлодар,Port Kaitlin,sdv-id-oljMPW,8,0,194369.07,True,частный дом,малоимущая,2025-06-11,2025-06-15,+7 851 483 95 86,shannon34@example.org,False,True,0,-2,0,высшее,отличное
FAM-31857,Караганда,Johnside,sdv-id-PfLAKF,1,0,497513.74,False,частный дом,инвалиды,2024-11-23,2024-12-22,+7 (072) 758-0322,donnaarnold@example.net,True,True,1,2,0,среднее специальное,удовлетворительное
FAM-44808,Караганда,Garrisonberg,sdv-id-HHlZTg,8,1,278076.19,True,частный дом,пенсионеры,2021-09-26,2025-06-17,8 (706) 057-12-90,kara59@example.org,False,True,1,0,0,среднее,отличное
FAM-71000,Караганда,South Tonibury,sdv-id-jJJmXy,3,3,398326.43,False,частный дом,малоимущая,2021-07-19,2024-06-05,+7 (745) 116-67-76,paul65@example.org,True,False,0,-1,2,среднее специальное,удовлетворительное
FAM-90275,Караганда,Tashashire,sdv-id-JLHZWX,6,0,243982.47,True,арендуемое жильё,малоимущая,2025-02-03,2025-06-17,+7 (363) 808-2246,rodriguezcynthia@example.org,False,False,0,0,3,начальное,плохое
FAM-21464,Актобе,Melissashire,sdv-id-oHfsAf,3,0,52293.85,False,частный дом,обычная,2022-01-10,2024-09-19,+7 (072) 758-0322,sanderson@example.net,False,True,1,2,0,высшее,удовлетворительное
FAM-38706,Караганда,Isaiahhaven,sdv-id-scUngU,2,1,52293.85,False,арендуемое жильё,малоимущая,2021-05-04,2024-07-04,+7 (957) 509-70-93,moralessteven@example.org,False,True,0,1,0,начальное,плохое
FAM-50067,Актобе,Jonborough,sdv-id-MehjXR,2,2,174170.88,True,квартира,обычная,2022-06-30,2025-06-17,8 597 891 2192,robert89@example.net,False,False,1,1,0,начальное,хорошее
FAM-33277,Павлодар,Fisherfurt,sdv-id-CYaXFi,1,0,242872.13,False,общежитие,малоимущая,2025-01-26,2025-02-05,8 597 891 2192,dgilbert@example.com,False,False,0,0,1,среднее специальное,отличное
FAM-17664,Усть-Каменогорск,Kevinhaven,sdv-id-TueEgl,2,2,68621.39,True,квартира,инвалиды,2023-06-09,2025-06-17,+7 385 766 4737,michaelnash@example.net,True,False,0,2,0,высшее,плохое
FAM-76666,Караганда,Allenville,sdv-id-EJYGJl,7,3,105819.89,True,частный дом,инвалиды,2022-09-10,2025-06-06,8 (662) 916-6360,lorraine02@example.net,True,False,1,0,1,среднее специальное,плохое
FAM-30201,Павлодар,Jessicahaven,sdv-id-VsWmTk,2,0,52293.85,True,квартира,инвалиды,2022-04-17,2025-06-07,8 043 102 7199,hfields@example.com,True,False,1,1,0,начальное,удовлетворительное
FAM-45250,Павлодар,West Vanessa,sdv-id-ZaSqGr,7,1,201267.52,False,частный дом,инвалиды,2024-02-01,2024-05-25,88696809811,nlynch@example.org,True,False,0,0,5,высшее,удовлетворительное
FAM-89359,Шымкент,Jenniferburgh,sdv-id-TpObQv,2,2,360990.68,False,арендуемое жильё,малоимущая,2023-06-17,2025-06-17,+7 (957) 509-70-93,teresaharris@example.org,True,False,0,0,0,высшее,удовлетворительное
FAM-87183,Нур-Султан,New Peterville,sdv-id-MyMTrF,4,4,431895.6,False,общежитие,пенсионеры,2022-05-22,2025-04-05,8 (957) 310-3283,collinsnicholas@example.com,True,True,0,2,0,высшее,плохое
FAM-20827,Павлодар,Simpsonhaven,sdv-id-ZIiJCk,2,0,252028.87,True,арендуемое жильё,малоимущая,2022-10-20,2025-05-07,+75543276171,nflores@example.com,False,False,0,0,0,высшее,хорошее
FAM-24439,Алматы,East Bradleyland,sdv-id-bzWOGV,4,4,497513.74,False,арендуемое жильё,инвалиды,2022-12-27,2025-06-17,+7 (539) 161-34-85,matthewroberts@example.com,True,False,0,1,0,высшее,хорошее
FAM-96634,Тараз,Beckmouth,sdv-id-AEANIR,2,0,201245.47,True,частный дом,обычная,2023-09-18,2025-06-17,8 (805) 257-75-36,kleonard@example.net,False,True,0,-2,0,среднее,удовлетворительное
FAM-56429,Павлодар,Port Donnaport,sdv-id-Yjdnjd,4,0,229164.19,False,частный дом,обычная,2025-06-06,2025-06-17,8 641 082 0283,karen88@example.com,True,True,0,0,0,среднее,удовлетворительное
FAM-39394,Павлодар,Port Reginaldmouth,sdv-id-Thkumy,1,1,451040.79,False,частный дом,инвалиды,2023-07-25,2025-06-17,8 096 170 84 09,becky88@example.com,True,True,0,0,0,среднее специальное,плохое
FAM-72399,Павлодар,Alvaradoville,sdv-id-LuwZNI,5,4,93558.85,False,частный дом,обычная,2022-11-29,2025-05-24,+7 (634) 885-3275,nancy04@example.org,True,False,0,2,1,среднее специальное,плохое
FAM-24489,Павлодар,East Paulfurt,sdv-id-zbCHUF,8,2,52293.85,True,арендуемое жильё,малоимущая,2022-09-08,2025-06-17,+78326528242,greenangela@example.org,True,False,0,2,4,среднее специальное,плохое
FAM-30201,Усть-Каменогорск,Veleztown,sdv-id-rIGFIS,6,3,69276.85,True,частный дом,малоимущая,2022-10-20,2025-06-17,8 096 170 84 09,vanglauren@example.com,False,True,0,0,1,среднее,удовлетворительное
FAM-37879,Павлодар,New Willie,sdv-id-ljxinE,1,1,497513.74,False,частный дом,малоимущая,2025-04-11,2025-06-17,8 (062) 057-48-68,roythompson@example.org,False,True,1,1,0,высшее,отличное
FAM-59599,Шымкент,Christineshire,sdv-id-vMKAzT,5,0,52293.85,True,частный дом,обычная,2021-05-27,2025-01-04,+7 (312) 701-3154,michael33@example.org,True,True,0,0,0,среднее специальное,плохое
FAM-30864,Шымкент,Evelynburgh,sdv-id-acAeAM,6,4,322331.57,False,квартира,пенсионеры,2025-04-20,2025-06-17,8 (485) 408-38-88,chavezandre@example.net,False,True,0,1,1,высшее,отличное
FAM-65580,Шымкент,Martinezborough,sdv-id-JeWNVr,8,4,192122.87,True,общежитие,малоимущая,2021-04-13,2025-06-17,+7 705 316 5198,acasey@example.com,True,False,0,0,1,среднее специальное,плохое
FAM-32265,Алматы,Laurabury,sdv-id-MaQLSZ,2,1,313739.19,False,квартира,пенсионеры,2022-10-02,2025-06-05,+7 (874) 812-92-45,brittanygarcia@example.com,False,True,0,0,0,среднее специальное,отличное
FAM-87708,Усть-Каменогорск,Justinmouth,sdv-id-uUNvyi,2,0,259296.06,True,частный дом,обычная,2025-06-11,2025-06-17,+7 (376) 206-0020,dgibson@example.com,False,False,0,2,0,высшее,удовлетворительное
FAM-71000,Шымкент,East Lisa,sdv-id-OyMlFG,2,0,385170.35,True,частный дом,инвалиды,2024-01-15,2025-06-17,+75751190473,janicewillis@example.org,True,False,0,-2,0,высшее,плохое
FAM-93445,Караганда,Amberburgh,sdv-id-sqEexP,2,2,199188.07,False,общежитие,многодетная,2022-06-23,2025-06-17,8 263 795 0349,vscott@example.org,True,True,0,-1,1,среднее,удовлетворительное
FAM-26312,Алматы,New Brucehaven,sdv-id-RaaDsc,7,0,266108.81,False,частный дом,пенсионеры,2021-05-08,2025-06-17,+7 823 564 85 55,veronicataylor@example.org,False,True,0,0,1,среднее,хорошее
FAM-97401,Нур-Султан,Williamsshire,sdv-id-cAvMlY,5,1,191296.78,True,квартира,пенсионеры,2023-08-09,2025-06-17,+77694031741,lindsey24@example.net,True,True,0,-1,1,среднее специальное,удовлетворительное
